Season Start Year,League,Team,Name,Age,POS,CM,KG,Apps Combined,Apps,Starts,Subs,Mins,Goal,Assists,Yel,Red,SpG,PS%,AerialsWon,MotM,Rating,Skills
2013,Bundesliga,Borussia Dortmund,Marcel Schmelzer (2013),25,Defender,180,74,19,19,19,0,1594,1,3,1,-,0.6,77,1.6,-,7.19
2013,Bundesliga,Borussia Dortmund,Manuel Friedrich (2013),34,Defender,189,87,8(3),11,8,3,798,1,-,2,-,0.3,84.7,5.5,-,7.16
2013,Bundesliga,Borussia Dortmund,Kevin Großkreutz (2013),25,Defender,186,77,31(2),33,31,2,2810,1,3,3,-,0.9,80.2,1.7,-,7.13
2013,Bundesliga,Borussia Dortmund,Sven Bender (2013),24,Midfielder,186,80,18(1),19,18,1,1389,1,-,2,-,0.7,84,2.5,-,7.13
2013,Bundesliga,Borussia Dortmund,Pierre-Emerick Aubameyang (2013),24,Forward,187,80,21(11),32,21,11,1987,13,4,1,-,2,68.2,1.1,1,7.06
2013,Bundesliga,Borussia Dortmund,Milos Jojic (2013),21,Midfielder,177,78,4(6),10,4,6,484,4,1,2,-,0.8,76.1,1.4,-,7
2013,Bundesliga,Borussia Dortmund,Lukasz Piszczek (2013),28,Defender,184,79,15(4),19,15,4,1406,3,-,-,-,0.8,73,1.9,-,6.98
2013,Bundesliga,Borussia Dortmund,Oliver Kirch (2013),31,Defender,182,75,4(4),8,4,4,467,1,-,1,-,0.8,82.2,0.8,-,6.92
2013,Bundesliga,Borussia Dortmund,Ilkay Gündogan (2013),23,Midfielder,180,80,1,1,1,0,58,0,-,-,-,-,77.8,2,-,6.74
2013,Bundesliga,Borussia Dortmund,Jakub Blaszczykowski (2013),27,Midfielder,176,77,11(5),16,11,5,800,2,1,-,-,0.9,76,0.5,-,6.7
2013,Bundesliga,Borussia Dortmund,Roman Weidenfeller (2013),33,Keeper,190,90,30,30,30,0,2700,0,-,1,-,-,68.2,0.6,-,6.6
2013,Bundesliga,Borussia Dortmund,Jonas Hofmann (2013),21,Midfielder,178,72,4(22),26,4,22,717,2,4,1,-,0.5,81.6,0.1,-,6.54
2013,Bundesliga,Borussia Dortmund,Mitchell Langerak (2013),25,Keeper,193,84,4,4,4,0,360,0,-,-,-,-,51.4,0.3,-,6.46
2013,Bundesliga,Borussia Dortmund,Julian Schieber (2013),24,Forward,186,83,1(11),12,1,11,168,0,-,-,-,0.4,60.7,0.9,-,6.24
2013,Bundesliga,Borussia Dortmund,Marvin Ducksch (2013),19,Forward,186,72,1(5),6,1,5,161,0,-,-,-,1,80.5,0.3,-,6.15
2013,Bundesliga,Borussia Dortmund,Marian Sarr (2013),18,Defender,188,83,2,2,2,0,136,0,-,1,-,-,84.3,1,-,5.94
2013,Bundesliga,Borussia Dortmund,Koray Günter (2013),19,Defender,184,79,0(1),1,0,1,1,0,-,-,-,-,75,1,-,5.88
2013,Bundesliga,Schalke 04,Jefferson Farfán (2013),29,Forward,178,84,17(2),19,17,2,1528,9,5,2,-,1.5,80.1,0.9,2,7.7
2013,Bundesliga,Schalke 04,Julian Draxler (2013),20,Midfielder,187,75,25(1),26,25,1,2163,2,6,5,-,1.8,84.1,1.9,3,7.69
2013,Bundesliga,Schalke 04,Joel Matip (2013),22,Defender,195,90,31,31,31,0,2790,3,2,4,-,0.5,80.8,4.3,1,7.45,Defending
2013,Bundesliga,Schalke 04,Klaas-Jan Huntelaar (2013),30,Forward,186,83,17(1),18,17,1,1469,12,-,5,-,3.1,74.2,3.6,3,7.45
2013,Bundesliga,Schalke 04,Kevin-Prince Boateng (2013),26,Forward,186,86,28,28,28,0,2460,6,2,6,-,3.1,80,3.3,1,7.3
2013,Bundesliga,Schalke 04,Leon Goretzka (2013),18,Midfielder,189,79,15(10),25,15,10,1508,4,1,1,-,1.7,76.8,2.5,3,7.22
