Season Start Year,League,Team,Name,Age,POS,CM,KG,Apps Combined,Apps,Starts,Subs,Mins,Goal,Assists,Yel,Red,SpG,PS%,AerialsWon,MotM,Rating,Skills
2013,La Liga,Athletic Club,Markel Susaeta (2013),25,Midfielder,179,67,34(4),38,34,4,2997,6,12,1,-,1.2,78.9,0.4,2,7.14
2013,La Liga,Athletic Club,Mikel Balenziaga (2013),25,Defender,177,76,31,31,31,0,2675,0,-,4,-,0.2,72.3,1.1,2,7.09
2013,La Liga,Athletic Club,Mikel San Jos_ (2013),24,Defender,186,77,19(6),25,19,6,1799,5,1,6,-,0.8,77.8,2.2,3,7.04
2013,La Liga,Athletic Club,Ibai G—mez (2013),23,Midfielder,177,72,6(12),18,6,12,688,8,2,-,-,2.6,75.3,-,-,6.94
2013,La Liga,Athletic Club,Andoni Iraola (2013),31,Defender,182,75,28(6),34,28,6,2622,1,4,3,-,0.4,78.9,0.8,1,6.88
2013,La Liga,Athletic Club,Mikel Rico (2013),28,Midfielder,178,76,31(3),34,31,3,2611,5,1,7,-,0.8,78.6,0.9,-,6.82
2013,La Liga,Athletic Club,Xabier Etxeita (2013),25,Defender,185,80,2(1),3,2,1,185,0,-,-,-,-,74,2.7,-,6.77
2013,La Liga,Athletic Club,Gorka Iraizoz (2013),32,Keeper,191,87,33,33,33,0,2926,0,-,-,-,-,52.7,0.3,-,6.72
2013,La Liga,Athletic Club,Kike Sola (2013),27,Forward,185,82,2(3),5,2,3,226,1,-,-,-,1.4,61.5,2.2,-,6.72
2013,La Liga,Athletic Club,Enric Saborit (2013),21,Defender,186,72,2(3),5,2,3,192,0,-,1,-,0.4,85.2,3.2,-,6.7
2013,La Liga,Athletic Club,îscar De Marcos (2013),24,Defender,180,76,19(16),35,19,16,1964,5,2,3,-,0.9,72.5,0.9,-,6.64
2013,La Liga,Athletic Club,Iago Herrer’n (2013),25,Keeper,187,90,5(1),6,5,1,495,0,-,1,-,-,61.5,0.7,-,6.61
2013,La Liga,Athletic Club,Be–at (2013),26,Midfielder,175,72,12(11),23,12,11,1029,1,3,4,-,0.7,83.3,0.4,-,6.56
2013,La Liga,Athletic Club,Guillermo (2013),20,Forward,181,74,4(5),9,4,5,324,1,-,-,-,1.4,65.2,1.9,-,6.34
2013,La Liga,Athletic Club,Gaizka Toquero (2013),29,Forward,182,78,5(15),20,5,15,583,0,1,4,-,0.9,56.7,1.6,-,6.3
2013,La Liga,Athletic Club,Erik Mor‡n (2013),22,Midfielder,187,74,4(10),14,4,10,586,0,-,3,1,0.3,82.5,0.9,-,6.22
2013,La Liga,Athletic Club,Unai Albizua (2013),24,Defender,181,79,0(4),4,0,4,34,0,-,-,-,-,66.7,0.3,-,6.2
2013,La Liga,Athletic Club,Borja Ekiza (2013),25,Defender,180,73,1,1,1,0,39,0,-,-,-,-,90.5,-,-,6.13
2013,La Liga,Sevilla,Ivan Rakitic (2013),25,Midfielder,184,75,29(5),34,29,5,2705,12,10,7,-,2.4,79.7,1.2,6,7.61
2013,La Liga,Sevilla,Federico Fazio (2013),26,Defender,195,85,27,27,27,0,2389,2,1,8,-,0.6,77.1,4.4,1,7.41,Defending
2013,La Liga,Sevilla,St_phane Mbia (2013),27,Defender,189,82,18(1),19,18,1,1530,3,4,6,1,1.1,83.5,1.9,-,7.22
2013,La Liga,Sevilla,Vicente Iborra (2013),25,Midfielder,195,88,25(2),27,25,2,2136,3,2,11,1,0.9,76.9,4,2,7.18
2013,La Liga,Sevilla,Daniel Carriço (2013),25,Defender,180,80,22,22,22,0,1941,2,-,8,-,0.8,80.4,2.2,2,7.17
2013,La Liga,Sevilla,Coke (2013),26,Defender,176,72,23(2),25,23,2,2081,3,1,7,-,0.9,77,1.9,3,7.07
2013,La Liga,Sevilla,Cot‡n (2013),18,Midfielder,176,67,2,2,2,0,180,0,-,1,-,-,90.3,2,-,7.06
2013,La Liga,Sevilla,Javi Varas (2013),31,Keeper,182,73,5(1),6,5,1,495,0,-,-,-,-,55.9,0.3,1,7,Goalkeeping
2013,La Liga,Sevilla,Vitolo (2013),23,Midfielder,184,79,25(4),29,25,4,2208,4,6,6,-,1.2,80.6,0.6,1,6.99
2013,La Liga,Sevilla,Carlos Bacca (2013),27,Forward,181,77,27(8),35,27,8,2331,14,5,4,-,1.9,67,1.1,3,6.99
2013,La Liga,Sevilla,Alberto Moreno (2013),21,Defender,170,65,27(2),29,27,2,2418,3,-,5,1,0.8,78.9,0.9,2,6.92
2013,La Liga,Sevilla,Nico Pareja (2013),29,Defender,181,74,23(2),25,23,2,1972,0,1,4,-,0.2,78,2.6,-,6.89
2013,La Liga,Sevilla,Reyes (2013),30,Midfielder,176,72,15(6),21,15,6,1204,0,6,5,-,1.1,68.7,0.5,-,6.81
2013,La Liga,Sevilla,Diego Perotti (2013),25,Midfielder,179,70,3(7),10,3,7,404,1,1,2,-,1.1,86.4,0.2,-,6.79
2013,La Liga,Sevilla,Kevin Gameiro (2013),26,Forward,178,72,20(15),35,20,15,1900,15,3,2,-,1.5,78.2,0.2,3,6.77
2013,La Liga,Sevilla,Beto (2013),31,Keeper,182,81,33,33,33,0,2927,0,-,3,-,-,55.9,0.4,1,6.76
2013,La Liga,Sevilla,Fernando Navarro (2013),31,Defender,176,70,21(3),24,21,3,1929,0,-,5,-,-,75.2,1.5,-,6.76
2013,La Liga,Sevilla,Cala (2013),23,Defender,180,76,9,9,9,0,781,1,-,5,2,0.8,77.4,2,-,6.71
2013,La Liga,Sevilla,Diogo Figueiras (2013),22,Defender,168,64,19(3),22,19,3,1785,1,1,8,1,0.8,71.6,0.5,-,6.7
2013,La Liga,Sevilla,Marko Marin (2013),24,Forward,170,64,10(8),18,10,8,950,0,4,3,-,0.9,84.5,0.1,-,6.66
2013,La Liga,Sevilla,Jairo (2013),20,Midfielder,170,65,16(9),25,16,9,1388,4,2,3,1,1.1,64.5,0.5,2,6.55
2013,La Liga,Sevilla,Sebasti‡n Crist—foro (2013),20,Midfielder,173,70,4(8),12,4,8,528,0,1,3,-,0.2,88.3,0.4,-,6.53
2013,La Liga,Sevilla,Geoffrey Kondogbia (2013),20,Midfielder,188,80,0(2),2,0,2,90,0,-,2,-,0.5,93.2,0.5,-,6.47
2013,La Liga,Sevilla,Carlos Fern‡ndez (2013),17,Forward,188,77,2(2),4,2,2,207,0,-,-,-,0.8,68.8,1.5,-,6.44
2013,La Liga,Sevilla,Bryan Rabello (2013),19,Midfielder,163,60,2(4),6,2,4,207,0,-,-,-,0.8,81.5,0.2,-,6.33
2013,La Liga,Sevilla,Piotr Trochowski (2013),29,Midfielder,169,72,9(9),18,9,9,852,0,1,2,-,0.5,81.3,0.4,-,6.33
2013,La Liga,Sevilla,Raul Rusescu (2013),25,Forward,180,73,0(1),1,0,1,6,0,-,-,-,3,100,-,-,6.25,Passing
2013,La Liga,Sevilla,Denis Cheryshev (2013),22,Midfielder,179,74,1(3),4,1,3,92,0,-,1,1,0.8,72.2,0.8,-,6.22
2013,La Liga,Sevilla,Israel Puerto (2013),20,Defender,187,74,0(3),3,0,3,38,0,-,-,-,-,96.9,-,-,6.19,Passing
2013,La Liga,Sevilla,Moi (2013),19,Defender,0,0,1(1),2,1,1,93,0,-,-,-,0.5,84.8,-,-,6.15
2013,La Liga,Sevilla,Mode (2013),19,Defender,0,0,0(1),1,0,1,16,0,-,-,-,-,100,-,-,6.09,Passing
2013,La Liga,Villarreal,Bruno14231 (2013),29,Midfielder,179,70,35(1),36,35,1,3034,6,2,5,1,1,85.6,2.2,2,7.27
2013,La Liga,Villarreal,Mateo Musacchio (2013),23,Defender,180,73,32,32,32,0,2845,1,2,4,-,0.4,79.5,2.1,2,7.26
2013,La Liga,Villarreal,Gabriel Paulista (2013),22,Defender,185,72,17(1),18,17,1,1543,0,-,4,1,0.4,82.7,2.6,-,7.22
2013,La Liga,Villarreal,Bojan Jokic (2013),27,Defender,176,75,14(1),15,14,1,1281,0,1,6,-,0.3,78.6,1.3,1,7.12
2013,La Liga,Villarreal,Mario79909 (2013),22,Defender,178,71,36,36,36,0,3240,1,1,4,-,0.8,77.7,1.4,2,7.11
2013,La Liga,Villarreal,Giovani dos Santos (2013),24,Forward,179,71,26(5),31,26,5,2227,11,8,2,-,2,78.2,0.2,4,7.09
2013,La Liga,Villarreal,Cani (2013),32,Midfielder,180,75,24(2),26,24,2,2024,3,5,4,-,1.2,72.1,0.5,3,7.09
2013,La Liga,Villarreal,Jaume Costa (2013),25,Defender,171,66,26(4),30,26,4,2458,1,1,12,-,0.5,77.5,0.9,-,6.97
2013,La Liga,Villarreal,Ikechukwu Uche (2013),29,Forward,175,71,19(11),30,19,11,1766,14,1,3,1,1.5,71.8,1.5,3,6.95
2013,La Liga,Villarreal,Manu Trigueros (2013),22,Midfielder,178,70,23(12),35,23,12,2102,2,2,6,-,1.1,81.3,1.1,1,6.88
2013,La Liga,Villarreal,Moi G—mez (2013),19,Midfielder,179,72,15(4),19,15,4,1261,2,3,-,-,1.4,77.4,0.7,-,6.82
2013,La Liga,Villarreal,Javier Aquino (2013),23,Midfielder,165,62,18(14),32,18,14,1846,1,5,2,-,0.6,77.8,0.5,1,6.82
2013,La Liga,Villarreal,Hern‡n P_rez (2013),24,Midfielder,180,77,9(4),13,9,4,701,1,-,-,-,0.6,68.1,1.8,-,6.78
2013,La Liga,Villarreal,Sergio Asenjo (2013),24,Keeper,182,84,35,35,35,0,3150,0,-,1,-,-,45.7,0.4,-,6.72
2013,La Liga,Villarreal,Juan Carlos106860 (2013),26,Keeper,181,78,3,3,3,0,270,0,-,-,-,-,57.4,1,-,6.69
2013,La Liga,Villarreal,Chechu Dorado (2013),31,Defender,180,69,17(2),19,17,2,1533,0,1,2,-,-,83.1,0.6,-,6.6
2013,La Liga,Villarreal,Tom‡s Pina (2013),26,Midfielder,184,75,21(14),35,21,14,2015,2,-,7,-,0.3,79.3,1.1,-,6.58
2013,La Liga,Villarreal,Nahuel Leiva (2013),17,Midfielder,174,67,2(3),5,2,3,195,0,1,-,-,0.4,79.7,0.2,-,6.57
2013,La Liga,Villarreal,îliver (2013),18,Midfielder,178,70,6(3),9,6,3,512,0,1,2,-,0.9,65.9,0.4,-,6.57
2013,La Liga,Villarreal,J_r_my Perbet (2013),28,Forward,184,85,13(13),26,13,13,1266,10,3,3,-,1.6,63.8,0.5,1,6.56
2013,La Liga,Villarreal,Jonathan Pereira (2013),26,Forward,166,61,15(15),30,15,15,1424,4,5,3,-,1.2,69.4,0.1,-,6.43
2013,La Liga,Villarreal,Edu Ramos (2013),21,Midfielder,176,71,2(1),3,2,1,139,0,-,-,-,0.3,89.2,0.3,-,6.25
2013,La Liga,Villarreal,Pablo I–’guez (2013),19,Defender,178,71,3,3,3,0,270,0,-,-,1,0.3,69.3,1,-,6.08
2013,La Liga,Villarreal,Joan Rom‡n (2013),20,Midfielder,175,65,1(1),2,1,1,91,0,-,-,-,0.5,75.7,-,-,5.96
2013,La Liga,Real Sociedad,Carlos Vela (2013),24,Forward,177,75,35(2),37,35,2,3122,16,12,4,-,2.3,78.7,0.7,5,7.46,Scoring
2013,La Liga,Real Sociedad,Zaldœa (2013),21,Defender,176,71,10,10,10,0,891,0,-,2,-,0.2,72.9,2.7,-,7.34
2013,La Liga,Real Sociedad,Antoine Griezmann (2013),22,Forward,176,67,31(4),35,31,4,2678,16,3,5,-,3.2,77.3,1.2,4,7.22,Scoring
2013,La Liga,Real Sociedad,Jos_ çngel (2013),24,Defender,182,77,22,22,22,0,1912,1,5,5,-,0.5,78.7,0.6,3,7.21
2013,La Liga,Real Sociedad,Liassine Cadamuro (2013),25,Defender,186,76,4,4,4,0,360,0,-,-,-,-,84,2.8,1,7.13
2013,La Liga,Real Sociedad,Markel Bergara (2013),27,Midfielder,181,78,32,32,32,0,2735,1,3,4,-,0.5,83.8,2.1,1,7.04
2013,La Liga,Real Sociedad,Carlos Mart’nez (2013),27,Defender,189,79,24,24,24,0,2119,0,-,2,-,0.1,73.6,1.8,-,6.92
2013,La Liga,Real Sociedad,I–igo Mart’nez (2013),22,Defender,181,77,35,35,35,0,3124,2,-,11,-,0.7,82.1,2,-,6.89
2013,La Liga,Real Sociedad,Ion Ansotegi (2013),31,Defender,192,84,18(6),24,18,6,1789,2,-,1,-,0.5,81.3,2.5,-,6.88
2013,La Liga,Real Sociedad,Esteban Granero (2013),26,Midfielder,179,77,2(2),4,2,2,248,0,1,1,-,0.5,91.8,0.5,-,6.87
2013,La Liga,Real Sociedad,Alberto De la Bella (2013),27,Defender,182,82,16(1),17,16,1,1467,1,2,4,-,0.9,81.4,1.1,-,6.86
2013,La Liga,Real Sociedad,Mikel Gonz‡lez (2013),28,Defender,190,79,20(1),21,20,1,1781,0,-,7,1,0.2,82.2,2.2,2,6.82
2013,La Liga,Real Sociedad,Sergio Canales (2013),22,Midfielder,179,65,13(3),16,13,3,1056,2,-,3,-,1.7,83.4,0.3,-,6.78
2013,La Liga,Real Sociedad,Rub_n Pardo (2013),21,Midfielder,182,68,21(14),35,21,14,1912,3,8,5,-,0.6,85.5,0.2,3,6.77
2013,La Liga,Real Sociedad,Claudio Bravo (2013),30,Keeper,185,84,37,37,37,0,3330,0,-,3,-,-,56.5,0.5,1,6.77
2013,La Liga,Real Sociedad,Xabi Prieto (2013),30,Midfielder,186,76,18(12),30,18,12,1782,2,3,6,-,0.5,80.5,3,-,6.76
2013,La Liga,Real Sociedad,David Zurutuza (2013),27,Midfielder,186,78,19(9),28,19,9,1700,1,2,4,-,0.5,78.2,1.3,-,6.73
2013,La Liga,Real Sociedad,Gonzalo Castro25945 (2013),29,Midfielder,176,70,12(11),23,12,11,1030,2,3,1,-,1,79.6,0.5,1,6.69
2013,La Liga,Real Sociedad,Imanol Agirretxe (2013),26,Forward,187,77,21(10),31,21,10,1972,8,1,1,-,2.1,64.9,1.9,2,6.66
2013,La Liga,Real Sociedad,Daniel Estrada (2013),26,Defender,179,74,3,3,3,0,226,0,-,-,-,-,84.3,1.3,-,6.57
2013,La Liga,Real Sociedad,Gorka Elustondo (2013),26,Defender,184,79,11(9),20,11,9,1071,0,-,2,-,0.6,83.4,0.9,-,6.57
2013,La Liga,Real Sociedad,Haris Seferovic (2013),21,Forward,185,69,9(15),24,9,15,871,2,2,2,-,1.6,71.4,0.3,-,6.42
2013,La Liga,Real Sociedad,Gazta–aga (2013),22,Midfielder,182,78,1(2),3,1,2,139,0,1,1,-,0.3,87.1,1,-,6.39
2013,La Liga,Real Sociedad,Pablo Herv’as (2013),20,Midfielder,174,68,0(1),1,0,1,16,0,-,-,-,1,85.7,-,-,6.34
2013,La Liga,Real Sociedad,Javi Ros (2013),23,Midfielder,174,67,2(7),9,2,7,252,0,-,2,-,0.2,78.9,0.4,-,6.29
2013,La Liga,Real Sociedad,Marco Sangalli (2013),21,Midfielder,179,66,1(1),2,1,1,103,0,-,-,-,-,91.2,0.5,-,6.1
2013,La Liga,Real Sociedad,E–aut Zubikarai (2013),29,Keeper,185,84,1,1,1,0,90,0,-,-,-,-,64.7,-,-,5.75
2013,La Liga,Valencia,Daniel Parejo (2013),24,Midfielder,180,75,28(3),31,28,3,2432,4,5,7,-,1,87.7,0.9,3,7.39
